power_trans,standard_with_mean_True,power_standardize_False
normalizer_norm_l2
normalizer_norm_l2,quantile_n_quantiles_10,quantile_distribution_uniform,normalizer_norm_max,quantile_n_quantiles_1500
power_standardize_True,quantile_trans
maxabs,power_standardize_False,binarizer_threshold_0.6,power_trans,quantile_n_quantiles_1000,maxabs
normalizer,binarizer,power_trans,power_standardize_True,standard_with_mean_False
normalizer
binarizer
binarizer_threshold_0.8,quantile_n_quantiles_1500,quantile_n_quantiles_1200,power_trans,binarizer_threshold_0.4
binarizer_threshold_0.6,binarizer_threshold_0.2,normalizer,binarizer_threshold_0.4,normalizer_norm_l2
binarizer_threshold_0,binarizer_threshold_0.6,binarizer,binarizer_threshold_0,power_standardize_True
binarizer_threshold_0.4,quantile_n_quantiles_1500,quantile_n_quantiles_500
normalizer_norm_l1,quantile_n_quantiles_2000,power_standardize_True
binarizer,standardizer,binarizer_threshold_0
power_standardize_True,quantile_n_quantiles_1000
quantile_n_quantiles_2000,quantile_n_quantiles_100,quantile_n_quantiles_10,power_standardize_False,standardizer,power_standardize_True
binarizer_threshold_1.0,binarizer_threshold_1.0,power_trans,power_trans
normalizer_norm_l2,binarizer_threshold_0.8
quantile_distribution_uniform,power_standardize_False,quantile_trans
standard_with_mean_False,standard_with_mean_False,minmax,binarizer_threshold_0
quantile_n_quantiles_1000,minmax,quantile_n_quantiles_2000,power_trans,binarizer_threshold_0.6,quantile_n_quantiles_1500
standard_with_mean_False,quantile_n_quantiles_500,power_standardize_False,power_standardize_True,normalizer_norm_l1
quantile_n_quantiles_500,power_standardize_False,quantile_distribution_uniform
quantile_n_quantiles_100,quantile_n_quantiles_2000
quantile_n_quantiles_1200,binarizer_threshold_0,quantile_n_quantiles_1500
quantile_n_quantiles_10,binarizer
power_standardize_True,quantile_n_quantiles_1000,binarizer_threshold_0.6
power_standardize_True,quantile_n_quantiles_100,quantile_n_quantiles_1500,quantile_n_quantiles_1500
quantile_n_quantiles_500,binarizer_threshold_0.4,quantile_n_quantiles_1200
binarizer_threshold_0.4,quantile_n_quantiles_1200,binarizer_threshold_0.8
binarizer,normalizer_norm_max,quantile_trans,standardizer,binarizer_threshold_0,binarizer_threshold_0
standard_with_mean_False,binarizer_threshold_0.2,normalizer
standardizer,quantile_n_quantiles_1200,power_trans,power_standardize_False,quantile_n_quantiles_10
normalizer,normalizer,binarizer_threshold_0.8,quantile_n_quantiles_100
quantile_n_quantiles_1000,standard_with_mean_False,standard_with_mean_True,normalizer_norm_l1,quantile_n_quantiles_10,standard_with_mean_False
quantile_n_quantiles_500,quantile_n_quantiles_100,quantile_n_quantiles_10,quantile_n_quantiles_2000,minmax,normalizer_norm_l1
quantile_n_quantiles_500,standard_with_mean_False,power_standardize_False,power_trans,normalizer_norm_l2,quantile_n_quantiles_1200
maxabs,quantile_distribution_uniform
minmax,normalizer,maxabs,power_trans
power_standardize_True,quantile_n_quantiles_100
binarizer_threshold_0.8,power_standardize_False,normalizer,quantile_n_quantiles_200
normalizer_norm_l2,quantile_distribution_uniform,binarizer_threshold_0.6,standard_with_mean_True,quantile_n_quantiles_2000,quantile_distribution_uniform
normalizer,quantile_n_quantiles_100
normalizer_norm_max,power_standardize_True,normalizer_norm_l2,standardizer,quantile_n_quantiles_500
normalizer_norm_l2,quantile_n_quantiles_1200,binarizer_threshold_0.6
quantile_trans,power_standardize_True,binarizer_threshold_0.4,binarizer_threshold_1.0
standardizer,power_standardize_False,binarizer_threshold_0.6,quantile_n_quantiles_10,quantile_n_quantiles_100,normalizer_norm_l1
binarizer_threshold_1.0,quantile_n_quantiles_2000,binarizer_threshold_0.2,binarizer_threshold_0.8,normalizer_norm_max
normalizer_norm_max,binarizer_threshold_0.4,quantile_distribution_uniform,minmax
maxabs,quantile_n_quantiles_500,binarizer_threshold_0.6,minmax,quantile_n_quantiles_1200,power_standardize_False
standardizer,power_trans
quantile_distribution_uniform
binarizer_threshold_0.4,standard_with_mean_False,power_trans,normalizer_norm_l1,binarizer_threshold_0.4,quantile_n_quantiles_10
standard_with_mean_False,quantile_distribution_uniform,binarizer_threshold_0.8
power_trans,quantile_n_quantiles_1500,quantile_n_quantiles_200
minmax
binarizer_threshold_0.4,normalizer_norm_l2,quantile_n_quantiles_10
quantile_n_quantiles_1000,standard_with_mean_False
binarizer_threshold_0.4,binarizer,quantile_n_quantiles_100,quantile_trans
quantile_distribution_uniform,binarizer_threshold_0,quantile_n_quantiles_10,binarizer_threshold_1.0
standard_with_mean_True,power_standardize_True,quantile_n_quantiles_1500,binarizer_threshold_0.4
quantile_n_quantiles_10,quantile_n_quantiles_500,binarizer,quantile_distribution_uniform
quantile_n_quantiles_1000,quantile_n_quantiles_500
binarizer_threshold_0.4,quantile_n_quantiles_2000
binarizer_threshold_1.0,normalizer,binarizer,quantile_n_quantiles_10,binarizer_threshold_0,quantile_distribution_uniform
standard_with_mean_False
standardizer,normalizer_norm_l1,binarizer_threshold_0.6
normalizer,standard_with_mean_False,power_standardize_True
normalizer_norm_l1
binarizer_threshold_0.6,quantile_n_quantiles_1200,binarizer_threshold_1.0,quantile_n_quantiles_1200,binarizer_threshold_0.2
power_standardize_True,standard_with_mean_False,quantile_n_quantiles_100,normalizer_norm_max,standardizer,binarizer_threshold_0.6
quantile_n_quantiles_200,quantile_n_quantiles_200,quantile_n_quantiles_2000,quantile_n_quantiles_1000,standard_with_mean_True
binarizer_threshold_0.4,maxabs,power_standardize_True
normalizer_norm_l2,quantile_n_quantiles_100,quantile_n_quantiles_500,quantile_n_quantiles_1200
binarizer_threshold_1.0,normalizer_norm_l1
binarizer_threshold_0.8,quantile_n_quantiles_10,quantile_n_quantiles_1000
quantile_n_quantiles_1200,quantile_n_quantiles_1000
quantile_n_quantiles_200,binarizer_threshold_0.6,quantile_n_quantiles_100
normalizer_norm_l2,binarizer_threshold_0.8,minmax,quantile_n_quantiles_2000,quantile_distribution_uniform,maxabs
quantile_n_quantiles_2000,normalizer_norm_l1,quantile_n_quantiles_100,binarizer_threshold_0.4,quantile_n_quantiles_100
standardizer
normalizer_norm_l2,quantile_n_quantiles_1000,normalizer_norm_l2
quantile_n_quantiles_100,power_standardize_False,binarizer_threshold_1.0,quantile_n_quantiles_200,quantile_n_quantiles_10,quantile_n_quantiles_100
binarizer_threshold_0.4,standard_with_mean_False,power_trans,standard_with_mean_True,minmax,standard_with_mean_True
binarizer,maxabs,normalizer_norm_max
quantile_n_quantiles_10
binarizer_threshold_1.0,normalizer_norm_l2
quantile_n_quantiles_200,quantile_n_quantiles_100,standardizer,standard_with_mean_False
power_standardize_False,quantile_trans,quantile_n_quantiles_100
minmax,power_trans,power_trans
standard_with_mean_True,normalizer_norm_l1,binarizer_threshold_0.4,power_trans,power_trans,minmax
standardizer,power_trans,power_standardize_False,standardizer,quantile_n_quantiles_1200,quantile_distribution_uniform
minmax,power_standardize_True,power_standardize_True
binarizer_threshold_1.0,power_trans,power_trans
quantile_n_quantiles_2000,binarizer_threshold_0,quantile_trans
binarizer_threshold_0.4
quantile_n_quantiles_2000,maxabs,normalizer,maxabs,binarizer_threshold_0.4
quantile_distribution_uniform,quantile_n_quantiles_200
quantile_trans,power_standardize_True,binarizer_threshold_0,quantile_distribution_uniform,power_standardize_False,quantile_n_quantiles_10
binarizer_threshold_0.2
quantile_n_quantiles_100,normalizer
maxabs
power_trans
power_standardize_True,standard_with_mean_True,quantile_trans
binarizer_threshold_0.4,quantile_trans
quantile_n_quantiles_100,normalizer
normalizer,normalizer_norm_l2,power_standardize_True
standard_with_mean_True,power_standardize_False
quantile_distribution_uniform,binarizer_threshold_1.0,quantile_trans
quantile_distribution_normal,power_standardize_False,quantile_trans
quantile_n_quantiles_1000,binarizer_threshold_0.6
quantile_n_quantiles_200,quantile_trans
normalizer
quantile_n_quantiles_1000,standard_with_mean_False,standard_with_mean_True,normalizer_norm_l1,standard_with_mean_False
standard_with_mean_False,quantile_n_quantiles_1000
power_standardize_False,standard_with_mean_True,power_trans
normalizer,normalizer,power_standardize_True
quantile_n_quantiles_10,binarizer_threshold_0.6
normalizer,power_standardize_True
normalizer,quantile_n_quantiles_1000,quantile_n_quantiles_100
binarizer_threshold_0.8,quantile_n_quantiles_200,binarizer_threshold_0.6,standard_with_mean_False,power_standardize_True
